input,target
inyama,ನಿಯಮ
nauke,ನೌಕೆ
naukn,ನೌಕೆ
uppu,ಉಪ್ಪು
mppu,ಉಪ್ಪು
reti,ರೇತಿ
rtei,ರೇತಿ
pramana,ಪ್ರಮಾಣ
ramana,ಪ್ರಮಾಣ
drishya,ದೃಶ್ಯ
drishy,ದೃಶ್ಯ
shale,ಶಾಲೆ
hsale,ಶಾಲೆ
anka,ಅಂಕ
nka,ಅಂಕ
samudra,ಸಮುದ್ರ
samudr,ಸಮುದ್ರ
hudukata,ಹುಡುಕಾಟ
hudukcta,ಹುಡುಕಾಟ
ritu,ಋತು
ritua,ಋತು
asana,ಆಸನ
asnaa,ಆಸನ
dvitiya,ದ್ವಿತೀಯ
dvimiya,ದ್ವಿತೀಯ
valaya,ವಲಯ
valaa,ವಲಯ
indriya,ಇಂದ್ರಿಯ
indeiya,ಇಂದ್ರಿಯ
sarani,ಸರಣಿ
skrani,ಸರಣಿ
seve,ಸೇವೆ
sheve,ಸೇವೆ
akara,ಆಕಾರ
kaara,ಆಕಾರ
hanchike,ಹಂಚಿಕೆ
hancpike,ಹಂಚಿಕೆ
kuri,ಕುರಿ
kui,ಕುರಿ
hale,ಹಾಳೆ
ahle,ಹಾಳೆ
shelf,ಶೆಲ್ಫ್
smhelf,ಶೆಲ್ಫ್
badalavane,ಬದಲಾವಣೆ
baadlavane,ಬದಲಾವಣೆ
hadagu,ಹಡಗು
ahdagu,ಹಡಗು
kamiju,ಕಮೀಜು
kamijl,ಕಮೀಜು
aghata,ಆಘಾತ
aghagta,ಆಘಾತ
shu,ಶೂ
stu,ಶೂ
angadi,ಅಂಗಡಿ
anadi,ಅಂಗಡಿ
pradarshana,ಪ್ರದರ್ಶನ
padarshana,ಪ್ರದರ್ಶನ
badi,ಬದಿ
bdi,ಬದಿ
drishti,ದೃಷ್ಟಿ
drisht,ದೃಷ್ಟಿ
chihne,ಚಿಹ್ನೆ
hcihne,ಚಿಹ್ನೆ
signal,ಸಿಗ್ನಲ್
signsl,ಸಿಗ್ನಲ್
tangi,ತಂಗಿ
tanai,ತಂಗಿ
site,ಸೈಟ್
bsite,ಸೈಟ್
kaushalya,ಕೌಶಲ್ಯ
kaushalay,ಕೌಶಲ್ಯ
charma,ಚರ್ಮ
chamra,ಚರ್ಮ
akasha,ಆಕಾಶ
aekasha,ಆಕಾಶ
nidre,ನಿದ್ರೆ
nidpre,ನಿದ್ರೆ
ilijaru,ಇಳಿಜಾರು
igijaru,ಇಳಿಜಾರು
nagu,ನಗು
ngu,ನಗು
dhuma,ಧೂಮ
hduma,ಧೂಮ
hima,ಹಿಮ
himaa,ಹಿಮ
mannu,ಮಣ್ಣು
mtnnu,ಮಣ್ಣು
hadu,ಹಾಡು
hldu,ಹಾಡು
dhvani,ಧ್ವನಿ
yhvani,ಧ್ವನಿ
mula,ಮೂಲ
mua,ಮೂಲ
dakshina,ದಕ್ಷಿಣ
daksina,ದಕ್ಷಿಣ
jaga,ಜಾಗ
jagau,ಜಾಗ
vega,ವೇಗ
vga,ವೇಗ
kride,ಕ್ರೀಡೆ
krid,ಕ್ರೀಡೆ
vasanta,ವಸಂತ
vasants,ವಸಂತ
sibbandi,ಸಿಬ್ಬಂದಿ
msibbandi,ಸಿಬ್ಬಂದಿ
mancha,ಮಂಚ
manchsa,ಮಂಚ
nakshatra,ನಕ್ಷತ್ರ
naknhatra,ನಕ್ಷತ್ರ
prarambha,ಪ್ರಾರಂಭ
prarambuha,ಪ್ರಾರಂಭ
rajya,ರಾಜ್ಯ
rahya,ರಾಜ್ಯ
ugi,ಉಗಿ
ug,ಉಗಿ
ukku,ಉಕ್ಕು
kuku,ಉಕ್ಕು
hanta,ಹಂತ
hpanta,ಹಂತ
stock,ಸ್ಟಾಕ್
stokc,ಸ್ಟಾಕ್
kallu,ಕಲ್ಲು
klalu,ಕಲ್ಲು
angadi,ಅಂಗಡಿ
angaai,ಅಂಗಡಿ
chandamaruta,ಚಂಡಮಾರುತ
chandamarute,ಚಂಡಮಾರುತ
kathe,ಕಥೆ
katae,ಕಥೆ
raste,ರಸ್ತೆ
rastg,ರಸ್ತೆ
adhyayana,ಅಧ್ಯಯನ
adhyadyana,ಅಧ್ಯಯನ
shaili,ಶೈಲಿ
hsaili,ಶೈಲಿ
sakkare,ಸಕ್ಕರೆ
sakdare,ಸಕ್ಕರೆ
besige,ಬೇಸಿಗೆ
esige,ಬೇಸಿಗೆ
surya,ಸೂರ್ಯ
sucrya,ಸೂರ್ಯ
vyavasthe,ವ್ಯವಸ್ಥೆ
vyaavsthe,ವ್ಯವಸ್ಥೆ
meju,ಮೇಜು
meu,ಮೇಜು
kathe,ಕಥೆ
ktthe,ಕಥೆ
pratibhe,ಪ್ರತಿಭೆ
pratbihe,ಪ್ರತಿಭೆ
guri,ಗುರಿ
grui,ಗುರಿ
kelasa,ಕೆಲಸ
kelvsa,ಕೆಲಸ
ruchi,ರುಚಿ
rucohi,ರುಚಿ
tanda,ತಂಡ
tnada,ತಂಡ
parikshe,ಪರೀಕ್ಷೆ
parikhe,ಪರೀಕ್ಷೆ
pathya,ಪಠ್ಯ
bpathya,ಪಠ್ಯ
vishaya,ವಿಷಯ
vishyaa,ವಿಷಯ
siddhanta,ಸಿದ್ಧಾಂತ
siddahnta,ಸಿದ್ಧಾಂತ
vastu,ವಸ್ತು
nvastu,ವಸ್ತು
samaya,ಸಮಯ
saaya,ಸಮಯ
shirshike,ಶೀರ್ಷಿಕೆ
shirshlke,ಶೀರ್ಷಿಕೆ
svara,ಸ್ವರ
svafra,ಸ್ವರ
upakarana,ಉಪಕರಣ
upakaana,ಉಪಕರಣ
ottu,ಒಟ್ಟು
cttu,ಒಟ್ಟು
sparsha,ಸ್ಪರ್ಶ
sparhsa,ಸ್ಪರ್ಶ
pravasa,ಪ್ರವಾಸ
pravasr,ಪ್ರವಾಸ
gopura,ಗೋಪುರ
gkopura,ಗೋಪುರ
pattana,ಪಟ್ಟಣ
pattlna,ಪಟ್ಟಣ
track,ಟ್ರ್ಯಾಕ್
tack,ಟ್ರ್ಯಾಕ್
vyapara,ವ್ಯಾಪಾರ
vyapraa,ವ್ಯಾಪಾರ
railu,ರೈಲು
frailu,ರೈಲು
prayana,ಪ್ರಯಾಣ
prayaa,ಪ್ರಯಾಣ
oppanda,ಒಪ್ಪಂದ
oppandh,ಒಪ್ಪಂದ
mara,ಮರ
amra,ಮರ
pravritti,ಪ್ರವೃತ್ತಿ
pravrtti,ಪ್ರವೃತ್ತಿ
vicharane,ವಿಚಾರಣೆ
virharane,ವಿಚಾರಣೆ
pravasa,ಪ್ರವಾಸ
pravesa,ಪ್ರವಾಸ
vishvasa,ವಿಶ್ವಾಸ
vishvsaa,ವಿಶ್ವಾಸ
satya,ಸತ್ಯ
satva,ಸತ್ಯ
valuvu,ವಳುವು
vaiuvu,ವಳುವು
sangha,ಸಂಘ
sansgha,ಸಂಘ
ghataka,ಘಟಕ
ghataku,ಘಟಕ
maulya,ಮೌಲ್ಯ
maulhya,ಮೌಲ್ಯ
vidiyo,ವೀಡಿಯೋ
vidiys,ವೀಡಿಯೋ
nota,ನೋಟ
ota,ನೋಟ
drishti,ದೃಷ್ಟಿ
dirshti,ದೃಷ್ಟಿ
bheti,ಭೇಟಿ
behti,ಭೇಟಿ
dhvani,ಧ್ವನಿ
hvani,ಧ್ವನಿ
parimana,ಪರಿಮಾಣ
parvimana,ಪರಿಮಾಣ
gode,ಗೋಡೆ
gdoe,ಗೋಡೆ
gadiyara,ಗಡಿಯಾರ
gdaiyara,ಗಡಿಯಾರ
niru,ನೀರು
niur,ನೀರು
taranga,ತರಂಗ
tarnga,ತರಂಗ
marga,ಮಾರ್ಗ
amrga,ಮಾರ್ಗ
vara,ವಾರ
vra,ವಾರ
chakra,ಚಕ್ರ
chakrh,ಚಕ್ರ
gali,ಗಾಳಿ
glai,ಗಾಳಿ
kitaki,ಕಿಟಕಿ
kitki,ಕಿಟಕಿ
chaligala,ಚಳಿಗಾಲ
chaligall,ಚಳಿಗಾಲ
mara,ಮರ
marj,ಮರ
shabda,ಶಬ್ದ
shbda,ಶಬ್ದ
kelasa,ಕೆಲಸ
kblasa,ಕೆಲಸ
vishva,ವಿಶ್ವ
vishvj,ವಿಶ್ವ
lekhaka,ಲೇಖಕ
lehkaka,ಲೇಖಕ
yauvana,ಯೌವನ
yavuana,ಯೌವನ
valaya,ವಲಯ
vakaya,ವಲಯ
