input,target
सफा,सफा
सिर,सिरानी
अटल,अटल
केस्र,केशर
न्याय,न्याय
अखणड,अखण्ड
रुपाक,रुपक
विकास,विकास
बचन,बचन
मैना,मैना
साहरथी,सारथी
ज्योति,ज्योति
सताह,सतह
मधु,मधु
मयूर,मयूर
गह,गहना
तरल,तरल
महल,महल
शीतल्,शीतल
सुमुख,सुमुख
गौराव,गौरव
सचेत,सचेत
बहाळ,बहाल
कोपिला,कोपिला
सौगात,सौगात
विद्याह,विद्या
यु,युवा
साहस,साहस
लाँकुरी,लाँकुरी
सरल,सरल
उन्नहति,उन्नती
सीमल,सिमल
कामनाह,कामना
जहाज,जहाज
युगल्,युगल
रचहना,रचना
दोभान्,दोभान
सुगम,सुगम
पुस्तक,पुस्तक
मकल्,मकल
नमन,नमन
भरोसा,भरोसा
सुधारह,सुधार
क्षमताह,क्षमता
विजय,विजय
गृह,गृह
पृथ्,पृथ्वी
परेवा,परेवा
गग,गगन
शयन्,शयन
किनाहरा,किनारा
कवित,कविता
आकाशह,आकाश
कळा,कला
कवि,कवि
मिसिल,मिसिल
पठन,पठन
नियहम,नियम
लहर,लहर
उतम,उत्तम
अखणद,अखण्ड
बगलह,बगल
कोपिला,कोपिला
पवित्र्,पवित्र
खजाना,खजाना
विशाल,विशाल
विश,विशाल
निपुण,निपुण
कामना,कामना
मुलुक,मुलुक
चेतन्,चेतन
उदय,उदय
समाज,समाज
भूग,भूगोल
चाहणा,चाहना
आकाश,आकाश
गाजल,गाजल
नगर्,नगर
चिराग,चिराग
पत्रिका,पत्रिका
कण्ठ,कण्ठ
जल,जल
गाजल,गाजल
रेसमह,रेसम
सुरज्,सुरज
कदम,कदम
यन्त्र,यन्त्र
विज्ञान,विज्ञान
पृथ्वी,पृथ्वी
छायाँ,छायाँ
गाथाह,गाथा
कल,कला
परेली,परेली
आस्था,आस्था
शान,शान
विशाहल,विशाल
विनम्रह,विनम्र
आमहूल,आमूल
धैर्य,धैर्य
साकार,साकार
सुख,सुख
तबला,तबला
सुन्दर,सुन्दर
ज्ञान,ज्ञान
चिर,चिरायु
दीक्षाह,दीक्षा
आंगन,आँगन
ज्ञान,ज्ञान
दोभान,दोभान
कदम,कदम
मिलन,मिलन
पर,परेली
नमण,नमन
संयोग,संयोग
मौ,मौसम
परेली,परेली
फटिक,फटिक
सुधार,सुधार
आशाह,आशा
प्रकृतिह,प्रकृति
गोरस,गोरस
सुयोगह,सुयोग
सा,सारथी
ऊर्झा,ऊर्जा
समहीप,समीप
धैर्य,धैर्य
सुदि,सुदिन
पिप,पिपल
रेखा,रेखा
सु,सुदिन
आमूल्,आमूल
चाँदणी,चाँदनी
तराज,तराजु
मुहान,मुहान
प्रगति्,प्रगति
सगुन,सगुन
बर,बर
तरल,तरल
बिगुल,बिगुल
विव,विविध
प्रज्ञा,प्रज्ञा
पन्ना,पन्ना
नमुना,नमुना
मानक,मानक
पत्रिका्,पत्रिका
महिमा,महिमा
विवेक,विवेक
चौ,चौतारी
सपनाह,सपना
ताली्,ताली
साहक्षी,साक्षी
नगर,नगर
दर्पण्,दर्पण
सफ,सफल
झलक,झलक
छायाहाँ,छायाँ
सुख्,सुख
नरम्,नरम
पन्ना्,पन्ना
समहूह,समूह
निर्दोष,निर्दोष
सागर्,सागर
मन्,मन
चन्द्र,चन्द्र
कदम,कदम
गमळा,गमला
कीर्ति,कीर्ति
मगन्,मगन
तरहल,तरल
मुरली,मुरली
अघुवा,अगुवा
इन,इनाम
खजाना,खजाना
सक्षम,सक्षम
चाँदी,चाँदी
चेहर,चेहरा
अगुवाह,अगुवा
गहना,गहना
मह,मह
गहहना,गहना
माली,माली
सकलह,सकल
जरायो,जरायो
मिलन्,मिलन
ज्योत,ज्योति
अग,अग्रज
जीवन्,जीवन
उमंग,उमंग
अप,अपुर्ब
छिमेकी,छिमेकी
बचत,बचत
विक,विकास
सुन,सुन
रुपक,रुपक
रज,रजत
गाज,गाजल
प्रयास्,प्रयास
शैली,शैली
ढोका,ढोका
चौतारी,चौतारी
रश्मि,रश्मि
जनता,जनता
दियालोह,दियालो
कण्ठ,कण्ठ
सुमुखह,सुमुख
मलम,मलम
धन,धन
कोपिहला,कोपिला
शिशिर्,शिशिर
किल्ल,किल्ला
विजय,विजय
अपार,अपार
अक्षर,अक्षर
निर्दोष,निर्दोष
महिमा,महिमा
नभ,नभ
कृपा्,कृपा
फूहल,फूल
पाइलाह,पाइला
सज,सजग
साहस,साहस
झल्क,झलक
ताली,ताली
दलान,दलान
गोचर,गोचर
सुदिन,सुदिन
जोर,जोर
फूल,फूल
वि,विनय
सिमल,सिमल
अजय,अजय
तेज,तेज
योजन,योजना
लवं,लवण
दलान,दलान
निवास,निवास
पौवा,पौवा
बचन,बचन
खानी,खानी
सगुन्,सगुन
कुशल,कुशल
मसलाह,मसला
मुलुकह,मुलुक
जम,जमिन
युवा,युवा
सुवर्ण,सुवर्ण
कोपिल,कोपिला
शयन,शयन
रमाण,रमण
रेखा,रेखा
डबहली,डबली
झलहक,झलक
किरण्,किरण
प्रज्,प्रज्ञा
रौन,रौनक
माणि,माणिक
निर्,निर्मल
थुंगो,थुँगो
गौँथली,गौँथली
अक्षर्,अक्षर
लोचन,लोचन
छात,छाता
मुरळी,मुरली
जागृहति,जागृति
कुञ्ज,कुञ्ज
विवे,विवेक
समाज्,समाज
वृक्ष,वृक्ष
नभ,नभ
सन्,सन्दुक
हरित्,हरित
नि,निपुण
महिम,महिमा
गमला,गमला
मुहाण,मुहान
विशाल,विशाल
आलोहक,आलोक
प्रणाय,प्रणय
सुरज,सुरज
मकाल,मकल
कवि,कवि
आसन,आसन
सिर्जना,सिर्जना
आंगन्,आँगन
सुलभ्,सुलभ
अनुज,अनुज
सघ,सघन
धन,धन
रेखा,रेखा
सतह,सतह
चमेहली,चमेली
मौलिक,मौलिक
धनेश,धनेश
रोचक,रोचक
प्रण,प्रणय
समूह,समूह
आधार,आधार
शालीन,शालीन
विद्या,विद्या
भूगोल,भूगोल
आकार,आकार
परेवाह,परेवा
चेतन,चेतन
ताली,ताली
मौसम,मौसम
आकारह,आकार
काब्य,काब्य
अर्पाण,अर्पण
आदर,आदर
उतह्तम,उत्तम
धन्,धन
गगहन,गगन
अगुव,अगुवा
कुञ्हज,कुञ्ज
सचेट,सचेत
दलान,दलान
लगन,लगन
सिप,सिप
मौरी,मौरी
चौतारी,चौतारी
शैली,शैली
तेज,तेज
किनारा्,किनारा
असल,असल
पाइला्,पाइला
ऊर्जा,ऊर्जा
मानक्,मानक
कामणा,कामना
आद,आदर
यन्,यन्त्र
भवन,भवन
चन्द्र,चन्द्र
जहाजा,जहाज
सेवआ,सेवा
अखण्ड,अखण्ड
माणिहक,माणिक
बगैँ,बगैँचा
मोटी,मोती
खजाणा,खजाना
मंगल,मंगल
जगत,जगत्
योज,योजना
पोषणह,पोषण
विकाहस,विकास
योजणा,योजना
अगूबा,अगुवा
आया,आयाम
सखा,सखा
अभ,अभय
मंगल्,मंगल
भूमिकाह,भूमिका
चा,चाँदी
बाला,बाला
हार्दि,हार्दिक
चक्र,चक्र
सेवा,सेवा
निप,निपुण
प्रभाव,प्रभाव
सखा,सखा
माण,माणिक
चाँ,चाँदनी
सजग,सजग
सिरानी,सिरानी
कपिल,कपिल
सुहशील,सुशील
जागृति,जागृति
आव,आवास
मञ्जर,मञ्जरी
खा,खानी
परेवा,परेवा
शैली्,शैली
साथी,साथी
प्रदीप,प्रदीप
शुभ,शुभ
का,कामना
कुशल,कुशल
जुही,जुही
ले,लेखक
सुहधार,सुधार
भरोसा,भरोसा
अनंत,अनन्त
योजना,योजना
कपुर्,कपुर
आदर्शह,आदर्श
लहना,लहना
आलोक,आलोक
संयो,संयोग
सुवर्,सुवर्ण
शान,शान
तोरं,तोरण
विद्य,विद्या
आलोक,आलोक
कविह,कवि
गोच,गोचर
कीरण,किरण
मुना,मुना
अग्रझ,अग्रज
ज्योति,ज्योति
सुमा,सुमार्ग
सेवाह,सेवा
रमण,रमण
रुपहक,रुपक
सूरक्षा,सुरक्षा
घुमह्ती,घुम्ती
पृथ्वी्,पृथ्वी
रचना,रचना
चित्र,चित्र
हाकिमह,हाकिम
मगन,मगन
परेवा,परेवा
जुरे,जुरेली
तलैहया,तलैया
सुरक्,सुरक्षा
सख,सखा
विवीध,विविध
तेज,तेज
आधार,आधार
अमल,अमल
रमा,रमा
छायाँ,छायाँ
अक्सर,अक्षर
लाभ,लाभ
जुह,जुही
लाभ,लाभ
रमण,रमण
आदर्श्,आदर्श
गोचर,गोचर
मखन,मखन
बिगुल्,बिगुल
विनम्र,विनम्र
महन,मन
सुरक्षा,सुरक्षा
निसाहना,निसाना
प्रकाष,प्रकाश
भन्डार,भन्डार
अतिथ,अतिथी
युगल,युगल
जागृति,जागृति
अपूर्,अपुर्ब
अतुल,अतुल
सटीक,सटीक
युवा,युवा
सनहदुक,सन्दुक
खानी,खानी
अजय्,अजय
चिराग,चिराग
सटीक,सटीक
नमन,नमन
जुही,जुही
अनुजह,अनुज
उदय,उदय
लेखक,लेखक
तारा,तारा
काब्यह,काब्य
तिर्सना्,तिर्सना
प्रेहम,प्रेम
छाता,छाता
साकार्,साकार
बाला,बाला
अभय,अभय
चंद्र,चन्द्र
धैर्य्,धैर्य
सतह,सतह
अनुज,अनुज
मुनाह,मुना
बिगुल,बिगुल
रोहिणीह,रोहिणी
जनहता,जनता
रत्न,रत्न
साझा,साझा
मंग,मंगल
भूगोल,भूगोल
संयोग,संयोग
तरल,तरल
भुवन,भुवन
इना,इनाम
कप,कपिल
सन्ध,सन्ध्या
नक्षत्र,नक्षत्र
विपूल,विपुल
सदनह,सदन
डाँफे,डाँफे
संयोग,संयोग
अग्,अग्रज
नगरह,नगर
लो,लोचन
नहर्,नहर
अजार,अजर
सन्ध्य,सन्ध्या
सौगात,सौगात
प्रबल,प्रबल
मसहला,मसला
नक्षत्रह,नक्षत्र
आस्थ,आस्था
धनेष,धनेश
पोषाण,पोषण
छवि,छवि
मै,मैदान
छवि्,छवि
अर्प,अर्पण
समीर,समीर
प्रगत,प्रगति
प्रकृत,प्रकृति
माला्,माला
मह,मह
विकास,विकास
बगै,बगैँचा
नभ,नभ
प्रयास,प्रयास
बगान,बगान
जनताह,जनता
सुहगन्ध,सुगन्ध
सादा,सादा
चेहरा,चेहरा
सुश,सुशील
ज्ञाहान,ज्ञान
मह,मह
सुगन्ध,सुगन्ध
योजनाह,योजना
दलाण,दलान
उन्नाति,उन्नती
शिर्,शिर
छविह,छवि
खजाना्,खजाना
मैना,मैना
रसिक,रसिक
मयूर,मयूर
निकट,निकट
किरण,किरण
खानी,खानी
कुशल,कुशल
अपार,अपार
विज्ञान,विज्ञान
पोषण,पोषण
सुन्दर,सुन्दर
छहा,छहारी
साँधह,साँध
सजग,सजग
सिम्रिक,सिम्रिक
मि,मिठास
मिठासह,मिठास
आदर्श,आदर्श
पुष्ह्प,पुष्प
सु,सुगन्ध
कुसु,कुसुम
मद,मदन
मोती्,मोती
संयोग्,संयोग
अजय,अजय
विविहध,विविध
मैनाह,मैना
दर्शन,दर्शन
जीव,जीवन
शालीन,शालीन
मिलन,मिलन
खाणी,खानी
माली्,माली
नरम,नरम
मणि,मणि
किरण,किरण
सुलभ,सुलभ
मौ,मौलिक
आकाष,आकाश
हरि,हरिण
साकार,साकार
नेत्र,नेत्र
फटिक,फटिक
नगर,नगर
मुरलीह,मुरली
कविता,कविता
गगन,गगन
समीर,समीर
निर्दोष,निर्दोष
गाजल,गाजल
महिमा,महिमा
तारा्,तारा
सखाह,सखा
तराजुह,तराजु
आधार,आधार
रसिकह,रसिक
मैदा,मैदान
गमला्,गमला
निकाट,निकट
प्रेम,प्रेम
सव,सवल
युवा,युवा
दीप,दीप
शान,शान
हवेली,हवेली
सूधार,सुधार
रचना,रचना
सारथी,सारथी
हाकिम,हाकिम
सगुन,सगुन
आर्हजन,आर्जन
समहीर,समीर
सारथी,सारथी
उषा,उषा
सिर्जना,सिर्जना
शुभ,शुभ
मौलिक,मौलिक
अमर्,अमर
छाताह,छाता
मौलिक,मौलिक
प्रेम्,प्रेम
विनम्र्,विनम्र
थाली,थाली
साक्षीह,साक्षी
मंगल,मंगल
चांदी,चाँदी
ढोका,ढोका
मुहा,मुहार
मोहर,मोहर
बिगुल,बिगुल
ते,तेज
लक्ष,लक्ष
मुनाल,मुनाल
मुनाल,मुनाल
यन्त्र,यन्त्र
संयोग,संयोग
मैना्,मैना
कदर,कदर
मणि,मणि
समीप,समीप
अथाह,अथाह
लाँकुर,लाँकुरी
भरोसा,भरोसा
यन्त्रह,यन्त्र
फूल,फूल
कुशहल,कुशल
ढोका,ढोका
गहनाह,गहना
माला,माला
हवेलीई,हवेली
नाका्,नाका
सि,सिमल
पवि,पवित्र
आय,आयाम
न्याय,न्याय
आधार,आधार
कुञ्जह,कुञ्ज
महल,महल
सचे,सचेत
सुमनह,सुमन
मिट,मीत
शय,शयन
नभ,नभ
थलो,थलो
कीर्त,कीर्ति
हरिण,हरिण
प्रभाव,प्रभाव
अतिथी,अतिथी
शैली,शैली
रोच,रोचक
बिरुवा,बिरुवा
सघन,सघन
सहारा,सहारा
माणिक्,माणिक
बालाह,बाला
भन्डार,भन्डार
थुँगो,थुँगो
थु,थुँगो
प्रदीप,प्रदीप
निपुण,निपुण
नेत्रह,नेत्र
गगन,गगन
मदत,मदत
चक्र,चक्र
प्रख्र,प्रखर
निकट,निकट
आशा,आशा
खनिज,खनिज
चिरायुह,चिरायु
उत्तमह,उत्तम
धन,धन
चाँदी,चाँदी
प्रणय,प्रणय
सूमुख,सुमुख
दिवा,दिवा
मन,मन
विनम्र,विनम्र
नयान,नयन
रश्मिह,रश्मि
दीपह,दीप
विनय,विनय
मणि,मणि
चिरा,चिरायु
नाका,नाका
प्रेमह,प्रेम
गाजल्,गाजल
नाकाह,नाका
रोचक,रोचक
योजनाह,योजना
छहारी,छहारी
थुंगो,थुँगो
न्याय,न्याय
पवित्र,पवित्र
नमुना्,नमुना
गोरे,गोरेटो
हरहित,हरित
शैली,शैली
प्रज्ञा,प्रज्ञा
अजरह,अजर
छहारी,छहारी
समीर,समीर
कोइली,कोइली
लहना,लहना
सुमन,सुमन
भूगोल,भूगोल
मुल,मुलुक
प्रका,प्रकाश
सुविधाह,सुविधा
प्रणयह,प्रणय
यन्ह्त्र,यन्त्र
आर्,आर्जन
दर्शण,दर्शन
समय,समय
समूह्,समूह
विनम्र,विनम्र
डबली,डबली
चक्र,चक्र
रश्,रश्मि
मौरीह,मौरी
सुलभ,सुलभ
भुवन,भुवन
दीप,दीप
हरित,हरित
समीप,समीप
छायाँ,छायाँ
आदरह,आदर
डाँहफे,डाँफे
रिवाजह,रिवाज
धैर्य,धैर्य
निकास,निकास
आक,आकार
सवल,सवल
धन,धनेश
क्षमता्,क्षमता
रेसम,रेसम
धन,धन
शैलीह,शैली
दलान,दलान
त्रिकोणह,त्रिकोण
झरना,झरना
सरल,सरल
शीतलह,शीतल
अरुण,अरुण
कविहता,कविता
साग,सागर
चन्द्र,चन्द्र
बगान,बगान
कृपा,कृपा
सगु,सगुन
पौवा,पौवा
भरोसा,भरोसा
अथ,अथाह
akhanda,अखण्ड
aguwa,अगुवा
agraj,अग्रज
ajaya,अजय
ajar,अजर
atala,अटल
atithi,अतिथी
atul,अतुल
athana,अथाह
ananta,अनन्त
anuja,अनुज
apaar,अपार
apurba,अपुर्ब
abhaya,अभय
amar,अमर
amal,अमल
arun,अरुण
arpan,अर्पण
ashala,असल
akshyar,अक्षर
aangan,आँगन
aanchal,आँचल
aakar,आकार
aakaash,आकाश
aadar,आदर
aadarsha,आदर्श
aadhaar,आधार
aamool,आमूल
aayaam,आयाम
aarjan,आर्जन
aalok,आलोक
aawash,आवास
aashaa,आशा
aashan,आसन
aashtha,आस्था
inam,इनाम
uttam,उत्तम
udaya,उदय
udaar,उदार
unnati,उन्नती
umanga,उमंग
usha,उषा
urjaa,ऊर्जा
ekataa,एकता
kantha,कण्ठ
kadam,कदम
kadar,कदर
kapil,कपिल
kapur,कपुर
kamal,कमल
karunaa,करुणा
kalam,कलम
kala,कला
kabi,कवि
kawita,कविता
kasam,कसम
kabya,काब्य
kaamana,कामना
keenara,किनारा
kiran,किरण
killa,किल्ला
keerti,कीर्ति
kunja,कुञ्ज
kushal,कुशल
kusum,कुसुम
kripa,कृपा
kesher,केशर
koili,कोइली
kopila,कोपिला
khajana,खजाना
khniz,खनिज
khani,खानी
gagan,गगन
gamala,गमला
gahana,गहना
gaajal,गाजल
gaatha,गाथा
guransa,गुराँस
greeha,गृह
gochar,गोचर
gorasha,गोरस
goreto,गोरेटो
gauthali,गौँथली
gaurab,गौरव
ghumti,घुम्ती
chakra,चक्र
chandra,चन्द्र
chamak,चमक
chameli,चमेली
charan,चरण
chaandani,चाँदनी
chaandi,चाँदी
chaahanaa,चाहना
chitra,चित्र
chirag,चिराग
cheerayu,चिरायु
chetan,चेतन
chehara,चेहरा
chautaari,चौतारी
chhawee,छवि
chhaharee,छहारी
chhaataa,छाता
chhaayaa,छायाँ
chimeki,छिमेकी
jagat,जगत्
janataa,जनता
jamin,जमिन
jamuna,जमुना
jarayo,जरायो
jal,जल
jahaaj,जहाज
jagreeti,जागृति
jaati,जाती
jeeban,जीवन
juneli,जुनेली
jureli,जुरेली
juhi,जुही
jor,जोर
jyoti,ज्योति
jharana,झरना
jhalak,झलक
dabali,डबली
danfe,डाँफे
daali,डाली
dhoka,ढोका
takma,तक्मा
tapan,तपन
tabla,तबला
taral,तरल
taraju,तराजु
tareli,तरेली
talau,तलाउ
talaiya,तलैया
tara,तारा
taali,ताली
tirsana,तिर्सना
tej,तेज
toran,तोरण
trikon,त्रिकोण
thalo,थलो
thali,थाली
thungo,थुँगो
thailee,थैली
darpan,दर्पण
darshan,दर्शन
dalaan,दलान
diyalo,दियालो
dil,दिल
diwash,दिवस
deewaa,दिवा
diksha,दीक्षा
deepa,दीप
dovan,दोभान
drabya,द्रव्य
dhan,धन
dhanesha,धनेश
dhairya,धैर्य
nakshatra,नक्षत्र
nagara,नगर
najir,नजिर
nava,नभ
namana,नमन
namunaa,नमुना
nayan,नयन
naram,नरम
nahara,नहर
naakaa,नाका
nikat,निकट
nikaas,निकास
nigama,निगम
niwas,निवास
niym,नियम
nirdosh,निर्दोष
nirmal,निर्मल
nirman,निर्माण
nipurn,निपुण
nisaana,निसाना
netra,नेत्र
nyaaya,न्याय
pathan,पठन
panna,पन्ना
paree,परी
parelee,परेली
parewa,परेवा
pawan,पवन
pawitra,पवित्र
patrikaa,पत्रिका
paailaa,पाइला
pipal,पिपल
puspa,पुष्प
pustak,पुस्तक
preethwi,पृथ्वी
pokhari,पोखरी
posan,पोषण
pauwa,पौवा
prakash,प्रकाश
prakreti,प्रकृति
prakhara,प्रखर
pragati,प्रगति
pranaya,प्रणय
pradeep,प्रदीप
prabal,प्रबल
prabhaaw,प्रभाव
prayaas,प्रयास
preeti,प्रीति
prem,प्रेम
pragyaa,प्रज्ञा
fatik,फटिक
fuul,फूल
bagal,बगल
bagan,बगान
bagainchaa,बगैँचा
bachata,बचत
bachan,बचन
batuwaa,बटुवा
bara,बर
bahal,बहाल
baalaa,बाला
bigul,बिगुल
weruwa,बिरुवा
bhandar,भन्डार
bharosha,भरोसा
bhawan,भवन
bhuwan,भुवन
bhugol,भूगोल
bhumika,भूमिका
mangal,मंगल
makala,मकल
makhana,मखन
magan,मगन
manjari,मञ्जरी
mane,मणि
madhata,मदत
madan,मदन
madhu,मधु
man,मन
manisha,मनीषा
mamata,ममता
mayura,मयूर
malama,मलम
masalaa,मसला
maha,मह
mahal,महल
mahimaa,महिमा
manik,माणिक
maanak,मानक
maanab,मानव
mayalu,मायालु
mala,माला
maali,माली
mithas,मिठास
milan,मिलन
misila,मिसिल
mit,मीत
muna,मुना
munaal,मुनाल
murali,मुरली
muluk,मुलुक
muhaan,मुहान
muhaar,मुहार
maidan,मैदान
maina,मैना
moti,मोती
mohar,मोहर
mauri,मौरी
maulik,मौलिक
mausham,मौसम
yantra,यन्त्र
yaatree,यात्री
yugal,युगल
yuwaa,युवा
yog,योग
yojana,योजना
rachana,रचना
rajat,रजत
ratna,रत्न
ramana,रमण
ramaa,रमा
rabi,रवि
rashmi,रश्मि
rashik,रसिक
riwaaj,रिवाज
rupak,रुपक
rekha,रेखा
resham,रेसम
rochak,रोचक
rohini,रोहिणी
raunak,रौनक
lagan,लगन
lataa,लता
lawan,लवण
lahanaa,लहना
lahar,लहर
laksha,लक्ष
lankuri,लाँकुरी
laabha,लाभ
lali,लाली
lekhak,लेखक
lochan,लोचन
ojan,ओजन
bikash,विकास
bijaya,विजय
bigyan,विज्ञान
bidhya,विद्या
bidhaan,विधान
binmra,विनम्र
binaya,विनय
bipana,विपना
beepul,विपुल
wiwidha,विविध
bibek,विवेक
bishal,विशाल
bihani,विहानी
brikshya,वृक्ष
shayan,शयन
shaan,शान
san,शान
sana,शान
shaanti,शान्ति
shaalin,शालीन
shikshya,शिक्षा
shir,शिर
shishira,शिशिर
shital,शीतल
shuva,शुभ
shaili,शैली
sangam,संगम
samyog,संयोग
sakala,सकल
sakshyam,सक्षम
sakha,सखा
sagun,सगुन
sagol,सगोल
saghan,सघन
sacheta,सचेत
sajag,सजग
satik,सटीक
sataha,सतह
satya,सत्य
sadan,सदन
sanduk,सन्दुक
sandhya,सन्ध्या
sapanaa,सपना
safal,सफल
safaa,सफा
safed,सफेद
samataa,समता
samaya,समय
samaja,समाज
samipa,समीप
samira,समीर
samuha,समूह
sarala,सरल
sabal,सवल
sahara,सहारा
sandha,साँध
saaita,साइत
sakara,साकार
saakha,साख
sagar,सागर
sajha,साझा
saathi,साथी
sada,सादा
sadhana,साधना
saarathi,सारथी
saahasa,साहस
sakshi,साक्षी
sindhu,सिन्धु
sip,सिप
simal,सिमल
simana,सिमाना
simrik,सिम्रिक
sirani,सिरानी
sirjana,सिर्जना
sukha,सुख
sugandha,सुगन्ध
sugam,सुगम
sudin,सुदिन
sudeep,सुदीप
sudhaar,सुधार
sun,सुन
sunaulo,सुनौलो
sundhar,सुन्दर
suman,सुमन
sumarga,सुमार्ग
sumukh,सुमुख
suyog,सुयोग
suraj,सुरज
surakshya,सुरक्षा
sulav,सुलभ
suwarna,सुवर्ण
subidhaa,सुविधा
sushil,सुशील
sewa,सेवा
saugat,सौगात
harin,हरिण
hareet,हरित
haweli,हवेली
hakim,हाकिम
hardik,हार्दिक
kshamata,क्षमता
gyaan,ज्ञान
akhand,अखण्ड
agoowaa,अगुवा
agrag,अग्रज
ajay,अजय
ajhar,अजर
atal,अटल
atithhi,अतिथी
athul,अतुल
athanna,अथाह
anantaah,अनन्त
anujaa,अनुज
apaarh,अपार
apurbha,अपुर्ब
abhay,अभय
amaar,अमर
amaal,अमल
arunn,अरुण
arpanh,अर्पण
ashalaa,असल
akshiyar,अक्षर
aanganh,आँगन
anchal,आँचल
aakaar,आकार
aakash,आकाश
aadarr,आदर
adarsha,आदर्श
aadhaarh,आधार
amool,आमूल
aayam,आयाम
arjan,आर्जन
alok,आलोक
awash,आवास
aasha,आशा
ashan,आसन
asta,आस्था
inaam,इनाम
utam,उत्तम
udayaa,उदय
udar,उदार
unnatti,उन्नती
umang,उमंग
ushaa,उषा
urja,ऊर्जा
ekta,एकता
kanthaa,कण्ठ
kaddam,कदम
kaddar,कदर
kapill,कपिल
kapoor,कपुर
kamall,कमल
karuna,करुणा
kaalam,कलम
kalaa,कला
kawi,कवि
kavita,कविता
kassam,कसम
kavya,काब्य
kamana,कामना
keenraa,किनारा
kirann,किरण
kila,किल्ला
keerthi,कीर्ति
kunjaa,कुञ्ज
kushaal,कुशल
kusumm,कुसुम
krippaa,कृपा
kesra,केशर
koilii,कोइली
kopilla,कोपिला
khajanaa,खजाना
khanij,खनिज
khanee,खानी
gagann,गगन
gamla,गमला
gahanaa,गहना
gajal,गाजल
gatha,गाथा
guras,गुराँस
grih,गृह
gochhar,गोचर
gorasa,गोरस
gorett,गोरेटो
gaunthali,गौँथली
gaurav,गौरव
ghumtii,घुम्ती
chakr,चक्र
chandran,चन्द्र
chamakah,चमक
chameli,चमेली
charann,चरण
chandani,चाँदनी
chandi,चाँदी
chahana,चाहना
chitr,चित्र
chiraag,चिराग
cheeraayu,चिरायु
chetann,चेतन
chehera,चेहरा
chautari,चौतारी
chhawi,छवि
chhahaari,छहारी
chhataa,छाता
chaya,छायाँ
cheemeki,छिमेकी
jagattt,जगत्
janta,जनता
zamin,जमिन
jamnaa,जमुना
jaraayo,जरायो
jall,जल
jahaj,जहाज
jagritee,जागृति
jatee,जाती
jiban,जीवन
junelee,जुनेली
jurelee,जुरेली
juhii,जुही
joor,जोर
jyotii,ज्योति
jharanaa,झरना
jhalakk,झलक
dabalee,डबली
daanfe,डाँफे
daalee,डाली
dhokaa,ढोका
takmaa,तक्मा
tapann,तपन
tabela,तबला
tarall,तरल
taraaju,तराजु
tarelee,तरेली
talaau,तलाउ
talaeeya,तलैया
taaraa,तारा
taalee,ताली
teersana,तिर्सना
teja,तेज
torana,तोरण
treekona,त्रिकोण
thaloo,थलो
thalee,थाली
thungoo,थुँगो
thaili,थैली
darpana,दर्पण
darsan,दर्शन
dalana,दलान
deeyaalo,दियालो
deel,दिल
diwasa,दिवस
diwa,दिवा
deekshaa,दीक्षा
dipa,दीप
dobhaan,दोभान
draby,द्रव्य
dhana,धन
dhanes,धनेश
dhaira,धैर्य
naksatra,नक्षत्र
nagar,नगर
najeer,नजिर
nabha,नभ
naman,नमन
namuna,नमुना
nayana,नयन
narama,नरम
nahar,नहर
naka,नाका
neekata,निकट
nikasha,निकास
neegam,निगम
neewaash,निवास
neeyam,नियम
neerdosa,निर्दोष
neermal,निर्मल
neermaan,निर्माण
nipurna,निपुण
neesaanaa,निसाना
netraa,नेत्र
nyay,न्याय
pathana,पठन
pannaa,पन्ना
pari,परी
pareli,परेली
parebaa,परेवा
paban,पवन
pabitra,पवित्र
patreeka,पत्रिका
paaelaa,पाइला
peepal,पिपल
pushpa,पुष्प
pustaka,पुस्तक
prithwe,पृथ्वी
pokharee,पोखरी
poshan,पोषण
pauba,पौवा
prakaasa,प्रकाश
prakritee,प्रकृति
prakhar,प्रखर
pragatee,प्रगति
pranya,प्रणय
pradip,प्रदीप
prawal,प्रबल
prabhab,प्रभाव
prayash,प्रयास
preetee,प्रीति
prema,प्रेम
pragyan,प्रज्ञा
fateek,फटिक
ful,फूल
bagala,बगल
bagaan,बगान
bagaichaa,बगैँचा
save,बचत
bachana,बचन
batoowaa,बटुवा
bar,बर
bahaala,बहाल
bala,बाला
bigool,बिगुल
biruwa,बिरुवा
bhandaar,भन्डार
bharosa,भरोसा
vawan,भवन
bhuban,भुवन
bhoogol,भूगोल
bhumeeka,भूमिका
mangala,मंगल
makal,मकल
makhan,मखन
magana,मगन
manjree,मञ्जरी
mani,मणि
madhat,मदत
madana,मदन
madhoo,मधु
mana,मन
maneesha,मनीषा
mamataa,ममता
mayoor,मयूर
malam,मलम
masala,मसला
mah,मह
mahala,महल
mahima,महिमा
maneek,माणिक
maanaka,मानक
manawa,मानव
mayaloo,मायालु
malaa,माला
maalee,माली
meethaas,मिठास
meelan,मिलन
meeseela,मिसिल
meeta,मीत
moona,मुना
munal,मुनाल
mooralee,मुरली
muluka,मुलुक
muhan,मुहान
muhar,मुहार
maidana,मैदान
main,मैना
mooti,मोती
mohara,मोहर
mauree,मौरी
mauleek,मौलिक
mausama,मौसम
yantr,यन्त्र
yatrii,यात्री
yoogal,युगल
yubaa,युवा
yoog,योग
yojanaa,योजना
rachan,रचना
rajata,रजत
ratn,रत्न
raman,रमण
rama,रमा
rawee,रवि
