input,target
dahin,ਦਾਹਿਨ
sapgah,ਸਪਤਾਹ
ਕੱੈਲ੍ਹ,ਕੱਲ੍ਹ
fasal,ਫਸਲ
phal,ਫਲ
ਟੁੱਕੜਾ,ਟੁੱਕੜਾ
ਬਜੀ,ਸਬਜੀ
ਭਦੀ,ਨਦੀ
ਝਰਨਾ,ਝਰਨਾ
ਸਮ਼ੀਨ,ਮਸ਼ੀਨ
arambh,ਆਰੰਭ
jarna,ਝਰਨਾ
shaktg,ਸ਼ਕਤਿ
yatra,ਯਾਤਰਾ
cehutti,ਛੁੱਟੀ
ner,ਨੇੜੇ
sambandh,ਸੰਬੰਧ
ਧੀਾਮ,ਧੀਮਾ
ahiri,ਗਹਿਰੀ
javano,ਜਵਾਨ
uphra,ਉਪਹਾਰ
ਸੜਕ,ਸੜਕ
pankha,ਪੰਖਾ
changa,ਚੰਗਾ
pahadi,ਪਹਾੜੀ
ੰਅੰਦਰ,ਅੰਦਰ
ਪਹਾੜੀ,ਪਹਾੜੀ
kasahn,ਕਸ਼ਣ
dal,ਦਾਲ
ਸੰਗੀਤ,ਸੰਗੀਤ
sahas,ਸਾਹਸ
uhca,ਉੱਚਾ
oali,ਕਲੀ
ਸ਼ਕਤਿ,ਸ਼ਕਤਿ
ਵਨਸਪਤਿ,ਵਨਸਪਤਿ
pavittair,ਪਵਿੱਤਰ
muskan,ਮੁਸਕਾਨ
chutti,ਛੁੱਟੀ
lamam,ਲੰਮਾ
santulsn,ਸੰਤੁਲਨ
purlna,ਪੁਰਾਣਾ
vkias,ਵਿਕਾਸ
shanti,ਸ਼ਾਂਤੀ
parimit,ਪਰਿਮਿਤ
samacahr,ਸਮਾਚਾਰ
ਸੰਤੁਲਤ,ਸੰਤੁਲਨ
ਪੜ,ਪੇੜ
cuhai,ਉਚਾਈ
ਉਕਹਾਰ,ਉਪਹਾਰ
ਛੱਤ,ਛੱਤ
ਸ਼ੀਲਤ,ਸ਼ੀਤਲ
ruop,ਰੂਪ
amir,ਅਮੀਰ
kiun,ਕਿਉਂ
ਭਤੀ,ਗਤੀ
hissa,ਹਿੱਸਾ
ਵਜੈ,ਵਿਜੈ
sbabh,ਸਭ
ਸਨਸ਼ਟ,ਸਪਸ਼ਟ
sangit,ਸੰਗੀਤ
gahnta,ਘੰਟਾ
ਭਰਆਿ,ਭਰਿਆ
ਗੇਸਂਦ,ਗੇਂਦ
gfol,ਗੋਲ
ਖੇਲ,ਖੇਲ
khush,ਖੁਸ਼
ਲਚਲ,ਹਲਚਲ
agar,ਸਾਗਰ
pchul,ਫੂਲ
suk,ਸੁਖ
sufka,ਸੁੱਕਾ
ਭਾਫ,ਸਾਫ
ਜਲੀ,ਜਲਦੀ
ਸੰਤੁਲਨ,ਸੰਤੁਲਨ
duar,ਦੁਆਰ
ਕਦੇ,ਕਦੇ
ਸੀਮਾ,ਸੀਮਾ
upkaran,ਉਪਕਰਨ
thoda,ਥੋੜਾ
moa,ਮੋਟਾ
ਫੂਲ,ਫੂਲ
halchal,ਹਲਚਲ
ਸੇਾਵ,ਸੇਵਾ
maiadn,ਮੈਦਾਨ
ਮੀਠਾ,ਮੀਠਾ
ਦੀਵਾਰ,ਦੀਵਾਰ
ਰੂਮਾਲ,ਰੂਮਾਲ
ਭੂਗੋਲ,ਭੂਗੋਲ
ਛੋਟਾ,ਛੋਟਾ
ਸਾਵਦ,ਸਵਾਦ
char,ਚਾਰ
jr,ਜੋੜ
saged,ਸਫੇਦ
ਪ੍ਰਾਰ,ਪ੍ਰਕਾਰ
ਸ੍ੁੱਕਾ,ਸੁੱਕਾ
ਕਲੀਠ,ਕਲੀ
saman,ਸਮਾਨ
ਸਿਲਾ,ਸਿਲਾ
chaudai,ਚੌੜਾਈ
ਅਧਕ,ਅਧਿਕ
chakkatr,ਚੱਕਰ
ਦੋਂ,ਤਦੋਂ
ਲੰਬੀ,ਲੰਬੀ
ਚੰਗਾ,ਚੰਗਾ
ਜਲਦੀ,ਜਲਦੀ
ਕਸ਼ਣ,ਕਸ਼ਣ
chhat,ਛੱਤ
piche,ਪਿੱਛੇ
baris,ਬਾਰਿਸ਼
samundar,ਸਮੁੰਦਰ
ਜੰੱਲ,ਜੰਗਲ
baiadn,ਬਾਇਾਂ
sthic,ਸਥਿਰ
ਰਊਜਾ,ਊਰਜਾ
ਉਸ਼ਾ,ਉਸ਼ਾ
ਫੁੱਲ,ਫੁੱਲ
kitthae,ਕਿੱਥੇ
adda,ਅੱਧਾ
ਠਿਨ,ਕਠਿਨ
ਫਿਰ,ਫਿਰ
ਪਤਲਾ,ਪਤਲਾ
ਅੰਡ,ਅੰਤ
ਲਅਗ,ਅਲਗ
ਿਸਤਾਰ,ਵਿਸਤਾਰ
mahinam,ਮਹੀਨਾ
sila,ਸਿਲਾ
ਧਇਰ,ਇਧਰ
ਚਮਕ,ਚਮਕ
ਨੀੀ,ਨੀਚੀ
glambai,ਲੰਬਾਈ
mazbut,ਮਜ਼ਬੂਤ
ped,ਪੇੜ
ਗਲਤ,ਗਲਤ
navachar,ਨਵਾਚਾਰ
ਮਿੱਤਤਰਾ,ਮਿੱਤਰਤਾ
ਰੂਪ,ਰੂਪ
thand,ਠੰਡ
ਗੀਲਾ,ਗੀਲਾ
ਧੂੰਆ,ਧੂੰਆ
namir,ਨਮੀ
ਨਮਕੀਨ,ਨਮਕੀਨ
ਫਬਹੁਤ,ਬਹੁਤ
ਕਿਤਾਬਂ,ਕਿਤਾਬਾਂ
bandh,ਬਾਂਧ
choti,ਛੋਟੀ
ਮਜਾ,ਮਜਾ
siar,ਸੈਰ
sidha,ਸੀਧਾ
patla,ਪਤਲਾ
yatr,ਯਾਤਰਾ
dhui,ਧੁਨੀ
nach,ਨਾਚ
ਸਾਫ,ਸਾਫ
ਸੇਤੂ,ਸੇਤੂ
ਮਮਾਤਰਾ,ਮਾਤਰਾ
ਦ੍ਰਿਸ਼ਟਢਿ,ਦ੍ਰਿਸ਼ਟਿ
kartfv,ਕਰਤਵ
anaj,ਅਨਾਜ
spamaj,ਸਮਾਜ
sath,ਸਾਥ
ਸੇਫਦ,ਸਫੇਦ
bjal,ਬਲ
svme,ਸਮੇ
ੇਖਲ,ਖੇਲ
parviartan,ਪਰਿਵਰਤਨ
ਗੁਣ,ਗੁਣ
ਮੌਸਮ,ਮੌਸਮ
ਪੀਤਾ,ਪੱਤਾ
ਦਾਹਨਿ,ਦਾਹਿਨ
ਸਤਯ,ਸਤਯ
ਪਹਿਲਾਂ,ਪਹਿਲਾਂ
sahc,ਸੱਚ
ਧਾਾਰ,ਧਾਰਾ
pani,ਪਾਣੀ
ਝੀਲ,ਝੀਲ
ਜੰਗਲ,ਜੰਗਲ
jahaj,ਜਹਾਜ
hahin,ਦਾਹਿਨ
siri,ਸੀੜੀ
