input,target
ಟಿಪ್ಪಣಿ,ಟಿಪ್ಪಣಿ
hmkki,ಹಕ್ಕಿ
sibbandi,ಸಿಬ್ಬಂದಿ
ನರ್ಸಮ,ನರ್ಸ್
seb,ಸೇಬು
hpanta,ಹಂತ
redieo,ರೇಡಿಯೋ
kudure,ಕುದುರೆ
ಅಂಗಿ,ಅಂಗಡಿ
ಮೂಲ,ಮೂಲ
harivu,ಹರಿವು
ನೋಟ,ನೋಟ
ಸ್ವರ,ಸ್ವರ
ಮೆಕ್ೆಕಜೋಳ,ಮೆಕ್ಕೆಜೋಳ
peha,ದೇಹ
ಆದಶ,ಆದೇಶ
ಭತ್ತ,ಭತ್ತ
ese,ಎಲೆ
i,ಕೀ
ghataen,ಘಟನೆ
chendu,ಚೆಂಡು
ೃರಿವು,ಹರಿವು
ಪದವಮಿ,ಪದವಿ
nyayadhisha,ನ್ಯಾಯಾಧೀಶ
ದೋಣಿ,ದೋಣಿ
harogya,ಆರೋಗ್ಯ
ುರಿ,ಗುರಿ
ಹೆಸರು,ಹೆಸರು
ಪ್ರಯಾಣ,ಪ್ರಯಾಣ
ಪೋಷ,ಪೋಷಕ
ಉತ್ಬರ,ಉತ್ತರ
ಚರ್ಮ,ಚರ್ಮ
kodugs,ಕೊಡುಗೆ
patti,ಪಟ್ಟಿ
ರಸ್ೆತ,ರಸ್ತೆ
uttlara,ಉತ್ತರ
mannu,ಮಣ್ಣು
ಮಾಡರ್ಗ,ಮಾರ್ಗ
ನಗದು,ನಗದು
ಮಗು,ಮಗು
udyana,ಉದ್ಯಾನ
sarovraa,ಸರೋವರ
ವರದಿ,ವರದಿ
ಹೆಸರ,ಹೆಸರು
ಅಂತಿಮ,ಅಂತಿಮ
kona,ಕೋನ
ಸ್ನೇಹತ,ಸ್ನೇಹಿತ
gante,ಗಂಟೆ
matta,ಮಟ್ಟ
vakra,ವಕ್ರ
ನಕ್ಷೆ,ನಕ್ಷೆ
ಘಟಕ,ಘಟಕ
ೀ,ಕೀ
arogya,ಆರೋಗ್ಯ
kone,ಕೋಣೆ
ಬಂದರು,ಬಂದರು
lehkaka,ಲೇಖಕ
cake,ಕೇಕ್
ಹೋಟೆಲ್,ಹೋಟೆಲ್
ygolf,ಗಾಲ್ಫ್
ಗಮನ,ಗಮನ
ಪ್ರಯತ್ನ,ಪ್ರಯತ್ನ
ಭೇಟಿರ,ಭೇಟಿ
ಕೊಡುೆಗ,ಕೊಡುಗೆ
ೈೈಲು,ರೈಲು
belaggoe,ಬೆಳಗ್ಗೆ
ಬದಲಾವಮೆ,ಬದಲಾವಣೆ
sakkare,ಸಕ್ಕರೆ
beta,ಬೆಟ್ಟ
jenfu,ಜೇನು
shaili,ಶೈಲಿ
marukatte,ಮಾರುಕಟ್ಟೆ
ಪಾದ,ಪಾದ
ಜನ್ಮ,ಜನ್ಮ
magu,ಮಗು
ನದಿ,ನದಿ
sparhsa,ಸ್ಪರ್ಶ
niur,ನೀರು
prarambha,ಪ್ರಾರಂಭ
ಕೋಡ್,ಕೋಡ್
dhuma,ಧೂಮ
bedikie,ಬೇಡಿಕೆ
ಬದಲಾವಣೆ,ಬದಲಾವಣೆ
hadu,ಹಾಡು
magui,ಮಗು
ನೆಇಲ,ನೆಲ
ಪ್ರಶಸ್ಿತ,ಪ್ರಶಸ್ತಿ
ಮಟ್ಟ,ಮಟ್ಟ
ನಗು,ನಗು
ಸುದೂ್ದಿ,ಸುದ್ದಿ
nka,ಅಂಕ
